,Kuntanro,Puolue,Vaalikampanjan kulut yhteensa,Sanoma- ilmaisjakelu- ja aikakauslehdet,Radio,Televisio,Tietoverkot,Muut viestintavalineet,Ulkomainonta,Vaalilehtien esitteiden ja muun painetun materiaalin hankinta,Mainonnan suunnittelu,Vaalitilaisuudet,Vastikeellisen tuen hankintakulut,Muut kulut,Vaalikampanjan rahoitus yhteensa,Puolueen/ryhmän nimilyhenne suomeksi,Sukupuoli,Ikä vaalipäivänä,Europarlamentaarikko,Kansanedustaja,Kunnanvaltuutettu,Ennakkoäänet lkm,Vaalipäivän äänet lkm,Äänet yhteensä lkm,Osuus äänistä yht. (%),Valintatieto
14209,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,63, ,,,15,24,39,3,2
14210,710,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,32, ,,,13,25,38,3,2
14211,710,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,1,32, ,,,14,39,53,4,2
14212,710,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,66, ,,,9,58,67,5,1
14213,710,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,37, ,,,14,38,52,4,2
14214,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,56, ,,1.0,19,31,50,4,2
14215,710,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,50, ,,,22,48,70,5,1
14216,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,36, ,,,19,33,52,4,2
14217,710,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,29, ,,,23,45,68,5,2
14218,710,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,1,46, ,,1.0,83,191,274,19,1
14219,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,49, ,,,9,29,38,3,2
14220,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,33, ,,,7,52,59,4,2
14221,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,52, ,,,16,19,35,2,2
14222,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,53, ,,1.0,34,69,103,7,1
14223,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,24, ,,,15,58,73,5,2
14224,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,49, ,,1.0,27,79,106,7,1
14225,710,'RKP','15','0','0','0','0','0','0','0','0','0','0','15','15',RKP   ,1,53, ,,,11,56,67,5,2
14226,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,61, ,,1.0,62,80,142,10,1
14227,710,'RKP',"'1593,75'","'1593,75'",0,0,0,0,0,0,0,0,0,0,"'1593,75'",RKP   ,2,54, ,,1.0,15,38,53,4,2
14228,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,24, ,,1.0,43,112,155,11,1
14229,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,39, ,,,17,85,102,7,1
14230,710,'RKP',"'3134,61'","'2569,61'",0,0,0,0,0,"'400,00'","'100,00'","'65,00'",0,0,"'3134,61'",RKP   ,2,55, ,,,46,102,148,10,1
14231,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,38, ,,1.0,85,150,235,17,1
14232,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,45, ,,1.0,21,101,122,9,1
14233,710,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,31, ,,,14,29,43,3,2
14234,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,34, ,,,12,37,49,3,2
14235,710,'RKP','2050','760',0,0,'390',0,0,'770',0,'80',0,'50','2050',RKP   ,1,51, ,,,10,32,42,3,2
14236,710,'RKP','1600','1470',0,0,0,0,0,'130',0,0,0,0,'1600',RKP   ,1,69, ,,,255,224,479,34,1
14237,710,'RKP','306','206',0,0,0,0,0,'100',0,0,0,0,'306',RKP   ,1,43, ,,1.0,32,102,134,9,1
14238,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,65, ,,,25,35,60,4,2
14239,710,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,62, ,,1.0,45,85,130,9,1
14240,710,'SDP','532','492',0,0,0,0,0,0,'40',0,0,0,'532',SDP   ,2,44, ,1.0,1.0,359,650,1009,71,1
14241,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,69, ,,1.0,37,56,93,7,2
14242,710,'VIHR','50','50',0,0,0,0,0,0,0,0,0,0,'50',VIHR  ,2,68, ,,1.0,39,81,120,8,1
14243,710,'RKP','1000','700',0,0,0,0,0,'300',0,0,0,0,'1000',RKP   ,2,28, ,,1.0,77,146,223,16,1
14244,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,63, ,,1.0,45,121,166,12,1
14245,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,49, ,,,13,37,50,4,2
14246,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,52, ,,,33,37,70,5,2
14247,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,57, ,,1.0,38,81,119,8,1
14248,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,53, ,,,15,45,60,4,2
14249,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,44, ,,,14,43,57,4,2
14250,710,'RKP',"'68,50'",0,0,0,0,0,'30',"'38,50'",0,0,0,0,"'68,50'",RKP   ,1,21, ,,,28,87,115,8,1
14251,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,68, ,,,39,72,111,8,1
14252,710,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,43, ,,,10,55,65,5,2
14253,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,47, ,,,33,57,90,6,2
14254,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,35, ,,1.0,24,47,71,5,2
14255,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,66, ,,1.0,66,119,185,13,1
14256,710,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,30, ,,,4,29,33,2,2
14257,710,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,40, ,,1.0,25,65,90,6,2
14258,710,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,69, ,,1.0,52,61,113,8,2
14259,710,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,40, ,,,3,26,29,2,2
14260,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,37, ,,1.0,22,54,76,5,1
14261,710,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,45, ,,,66,109,175,12,1
14262,710,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,33, ,,,29,59,88,6,2
14263,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,52, ,,,18,53,71,5,1
14264,710,'SDP','3100','3100',0,0,0,0,0,0,0,0,0,0,'3100',SDP   ,1,76, ,,1.0,53,77,130,9,1
14265,710,'RKP','1000','780',0,0,0,0,0,'125',0,0,0,'95','1000',RKP   ,1,32, ,,1.0,63,211,274,19,1
14266,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,68, ,,1.0,53,51,104,7,1
14267,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,42, ,,,19,48,67,5,2
14268,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,60, ,,,13,42,55,4,2
14269,710,'KD',"'1073,75'","'915,93'",0,0,"'52,26'",0,"'16,67'",'50',0,0,0,"'38,89'","'1073,75'",KD    ,1,34, ,,1.0,30,63,93,7,1
14270,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,64, ,,,19,30,49,3,2
14271,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,56, ,,1.0,69,138,207,15,1
14272,710,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,51, ,,1.0,30,41,71,5,1
14273,740,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,48, ,,,31,41,72,4,2
14274,740,'KOK','1483','1114',0,0,'112',0,0,'80',0,0,0,'177','1483',KOK   ,1,55, ,,1.0,141,96,237,13,1
14275,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,33, ,,,40,33,73,4,2
14276,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,56, ,,1.0,47,33,80,4,2
14277,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,64, ,,1.0,83,55,138,8,1
14278,740,'KESK',"'3033,66'","'2643,00'",0,0,0,0,0,"'390,66'",0,0,0,0,"'3033,66'",KESK  ,1,57, ,,1.0,186,133,319,18,1
14279,740,'SDP',"'548,85'","'258,85'",0,0,0,0,0,"'190,00'",0,0,0,"'100,00'","'548,85'",SDP   ,2,54, ,,1.0,63,53,116,7,2
14280,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,28, ,,,60,100,160,9,1
14281,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,72, ,,,41,34,75,4,1
14282,740,'KESK',"'845,66'","'845,66'",0,0,0,0,0,0,0,0,0,0,"'845,66'",KESK  ,1,44, ,,,61,89,150,8,1
14283,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,48, ,,1.0,37,36,73,4,2
14284,740,'KESK',"'717,93'","'717,93'",0,0,0,0,0,0,0,0,0,0,"'717,93'",KESK  ,1,44, ,,,45,43,88,5,2
14285,740,'SDP',"'757,81'","'568,57'",0,0,0,0,"'58,00'","'131,24'",0,0,0,0,"'757,81'",SDP   ,2,28, ,,1.0,208,185,393,22,1
14286,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,41, ,,,25,17,42,2,2
14287,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,28, ,,1.0,26,26,52,3,2
14288,740,'KESK','3360','2420',0,0,0,0,0,'940',0,0,0,0,'3360',KESK  ,1,61, ,,1.0,63,72,135,8,1
14289,740,'KOK',"'3483,00'","'2663,00'",0,0,0,0,"'720,00'","'100,00'",0,0,0,0,"'3483,00'",KOK   ,1,61, ,,,38,52,90,5,2
14290,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,54, ,,1.0,38,53,91,5,2
14291,740,'SDP','1946','1646',0,0,0,0,0,'300',0,0,0,0,'1946',SDP   ,2,50, ,,1.0,61,45,106,6,2
14292,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,41, ,,,25,16,41,2,2
14293,740,'KD','200','200',0,0,0,0,0,0,0,0,0,0,'200',KD    ,2,42, ,,,54,55,109,6,2
14294,740,'SDP',"'993,5'","'752,75'",0,0,"'193,30'",0,"'47,45'",0,0,0,0,0,"'993,5'",SDP   ,1,28, ,,1.0,226,164,390,22,1
14295,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,51, ,1.0,,354,271,625,35,1
14296,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,66, ,,1.0,91,44,135,8,1
14297,740,'KESK',"'3042,31'","'3042,31'",0,0,0,0,0,0,0,0,0,0,"'3042,31'",KESK  ,2,66, ,,1.0,85,42,127,7,2
14298,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,58, ,,1.0,103,51,154,9,1
14299,740,'SDP','500','450',0,0,0,0,0,0,0,0,0,'50','500',SDP   ,1,62, ,,,59,49,108,6,2
14300,740,'KD',"'203,69'","'203,69'",'0','0','0','0','0','0','0','0','0','0',"'203,69'",KD    ,1,68, ,,,36,24,60,3,2
14301,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,58, ,,,33,40,73,4,2
14302,740,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,55, ,,1.0,51,54,105,6,2
14303,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,41, ,,,35,24,59,3,2
14304,740,'SDP','1475',"'755,50'",'0','0','0','0','0','450','0','0','0',"'269,50'",'1475',SDP   ,1,56, ,,,25,25,50,3,2
14305,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,52, ,,1.0,91,116,207,12,1
14306,740,'PS','0',0,0,0,0,0,0,0,0,0,0,0,'0',PS    ,1,35, ,,,21,18,39,2,2
14307,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,39, ,,,30,33,63,4,2
14308,740,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,51, ,,1.0,102,67,169,9,1
14309,740,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,50, ,,,63,50,113,6,1
14310,740,'VAS','120','80',0,0,0,0,0,0,0,0,0,'40','120',VAS   ,2,72, ,,,59,16,75,4,2
14311,740,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,50, ,,1.0,66,81,147,8,1
14312,740,'VIHR',"'1215,52'","'1215,52'",0,0,0,0,0,0,0,0,0,0,"'1215,52'",VIHR  ,1,66, ,,1.0,51,71,122,7,1
14313,740,'SDP',"'694,38'","'61,50'",0,0,0,"'268,80'",0,"'364,08'",0,0,0,0,"'694,38'",SDP   ,1,56, ,,,40,64,104,6,2
14314,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,30, ,,,46,78,124,7,1
14315,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,57, ,,1.0,85,64,149,8,1
14316,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,54, ,,1.0,58,84,142,8,1
14317,740,'KOK',"'551,15'","'551,15'",0,0,0,0,0,0,0,0,0,0,"'551,15'",KOK   ,1,36, ,,1.0,90,64,154,9,1
14318,740,'SDP',"'750,00'","'600,00'",0,0,0,0,"'60,00'",0,0,0,0,"'90,00'","'750,00'",SDP   ,1,53, ,1.0,1.0,323,182,505,28,1
14319,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,23, ,,1.0,115,167,282,16,1
14320,740,'SDP',"'483,00'","'373,00'",0,0,0,0,"'60,00'","'50,00'",0,0,0,0,"'483,00'",SDP   ,2,50, ,,1.0,87,73,160,9,1
14321,740,'SDP','910','808',0,0,0,0,0,0,0,0,0,'102','910',SDP   ,1,60, ,,,105,57,162,9,1
14322,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,59, ,,,45,28,73,4,2
14323,740,'VIHR','151','151',0,0,0,0,0,0,0,0,0,0,'151',VIHR  ,1,36, ,,,43,61,104,6,1
14324,740,'KESK','1150','1080',0,0,0,0,0,'70',0,0,0,0,'1150',KESK  ,1,68, ,,,145,96,241,14,1
14325,740,'SDP',"'95,00'","'75,00'",0,0,0,0,0,"'20,00'",0,0,0,0,"'95,00'",SDP   ,2,61, ,,1.0,81,49,130,7,1
14326,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,60, ,,1.0,121,106,227,13,1
14327,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,61, ,,1.0,44,45,89,5,2
14328,740,'KOK','1781','1781',0,0,0,0,0,0,0,0,0,0,'1781',KOK   ,1,67, ,,1.0,48,48,96,5,2
14329,740,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,67, ,,1.0,128,128,256,14,1
14330,740,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,42, ,,,44,77,121,7,1
14331,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,51, ,,1.0,86,34,120,7,2
14332,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,45, ,,,34,26,60,3,2
14333,740,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,32, ,,,26,56,82,5,2
14334,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,40, ,,1.0,87,126,213,12,1
14335,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,58, ,,1.0,49,46,95,5,2
14336,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,56, ,,1.0,44,51,95,5,2
14337,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,29, ,,1.0,30,53,83,5,2
14338,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,56, ,,1.0,124,104,228,13,1
14339,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,60, ,,1.0,68,69,137,8,1
14340,740,'KESK','1822','1422',0,0,0,0,0,'400',0,0,0,0,'1822',KESK  ,1,68, ,,,73,46,119,7,2
14341,740,'KESK',"'2906,82'","'2710,82'",0,0,0,0,0,"'196,00'",0,0,0,0,"'2906,82'",KESK  ,1,67, ,,,154,102,256,14,1
14342,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,44, ,,1.0,38,35,73,4,2
14343,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,41, ,,1.0,57,63,120,7,2
14344,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,22, ,,,28,25,53,3,2
14345,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,48, ,,,28,22,50,3,2
14346,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,52, ,,,45,23,68,4,2
14347,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,53, ,,,41,30,71,4,1
14348,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,74, ,,1.0,108,59,167,9,1
14349,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,53, ,,1.0,70,47,117,7,1
14350,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,67, ,,1.0,31,20,51,3,2
14351,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,62, ,,,18,22,40,2,2
14352,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,65, ,,,32,10,42,2,2
14353,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,71, ,,1.0,56,32,88,5,2
14354,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,56, ,,1.0,49,78,127,7,1
14355,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,33, ,,1.0,54,70,124,7,1
14356,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,69, ,,,49,27,76,4,2
14357,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,47, ,,,41,37,78,4,2
14358,740,'KOK',"'1367,91'","'1367,91'",0,0,0,0,0,0,0,0,0,0,"'1367,91'",KOK   ,1,67, ,,1.0,71,48,119,7,1
14359,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,60, ,,,65,42,107,6,1
14360,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,54, ,,,71,81,152,9,1
14361,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,64, ,,,121,93,214,12,1
14362,740,'KOK','1312','1249',0,0,0,0,0,'63',0,0,0,0,'1312',KOK   ,1,70, ,,1.0,83,44,127,7,1
14363,740,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,1,65, ,,1.0,32,34,66,4,2
14364,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,75, ,,1.0,99,29,128,7,1
14365,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,48, ,,,43,34,77,4,1
14366,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,70, ,,1.0,60,50,110,6,2
14367,740,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,41, ,,,41,65,106,6,2
14368,740,'KESK',"'394,89'","'394,89'",0,0,0,0,0,0,0,0,0,0,"'394,89'",KESK  ,2,47, ,,1.0,120,87,207,12,1
14369,740,'VAS','900','900',0,0,0,0,0,0,0,0,0,0,'900',VAS   ,1,61, ,,1.0,70,76,146,8,1
14370,740,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,50, ,,1.0,69,47,116,7,1
14371,740,'VAS','400','300',0,0,0,0,0,0,0,0,0,'100','400',VAS   ,1,61, ,,1.0,25,54,79,4,2
14372,740,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,45, ,,,52,109,161,9,1
14373,740,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,57, ,,,47,30,77,4,2
14374,729,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,55, ,,1.0,17,23,40,8,1
14375,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,29, ,,,43,36,79,16,1
14376,729,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,31, ,,,35,35,70,14,2
14377,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,25, ,,,58,77,135,27,1
14378,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,62, ,,,13,10,23,5,2
14379,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,53, ,,,29,14,43,9,1
14380,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,58, ,,,8,14,22,4,2
14381,729,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,61, ,,,21,9,30,6,2
14382,729,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,66, ,,,65,37,102,21,1
14383,729,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,36, ,,,23,33,56,11,1
14384,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,64, ,,1.0,28,24,52,11,1
14385,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,38, ,,,21,35,56,11,1
14386,729,'SDP',"'280,70'","'270,00'",0,0,0,0,0,"'10,70'",0,0,0,0,"'280,70'",SDP   ,1,64, ,,,24,20,44,9,1
14387,729,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,63, ,,,27,6,33,7,2
14388,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,55, ,,,15,24,39,8,2
14389,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,60, ,,1.0,22,20,42,9,2
14390,729,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,65, ,,,22,14,36,7,2
14391,729,'VAS',"'0,00'",0,0,0,0,0,0,0,0,0,0,0,"'0,00'",VAS   ,1,68, ,,,18,15,33,7,2
14392,729,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,55, ,,,35,20,55,11,2
14393,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,67, ,,,47,24,71,14,1
14394,729,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,47, ,,,12,14,26,5,2
14395,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,68, ,,,18,12,30,6,2
14396,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,29, ,,,7,9,16,3,2
14397,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,38, ,,,61,46,107,22,1
14398,729,'KESK',"'231,42'","'231,42'",0,0,0,0,0,0,0,0,0,0,"'231,42'",KESK  ,1,66, ,,,17,20,37,8,2
14399,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,29, ,,,17,14,31,6,2
14400,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,60, ,,,20,29,49,10,1
14401,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,45, ,,,12,13,25,5,2
14402,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,74, ,,1.0,25,9,34,7,2
14403,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,47, ,,,13,5,18,4,2
14404,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,64, ,,1.0,59,25,84,17,1
14405,729,'VIHR',"'30,00'",0,0,0,0,0,0,0,0,0,0,"'30,00'","'30,00'",VIHR  ,2,32, ,,,15,22,37,8,2
14406,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,72, ,,1.0,21,21,42,9,2
14407,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,62, ,,,28,27,55,11,1
14408,729,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,39, ,,,17,12,29,6,2
14409,729,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,65, ,,1.0,20,10,30,6,2
14410,729,'KESK',"'1340,97'","'1340,97'",0,0,0,0,0,0,0,0,0,0,"'1340,97'",KESK  ,1,55, ,,1.0,23,63,86,17,1
14411,729,'KESK',"'0,00'",0,0,0,0,0,0,0,0,0,0,0,"'0,00'",KESK  ,1,59, ,,,14,24,38,8,2
14412,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,61, ,,1.0,61,48,109,22,1
14413,729,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,66, ,,1.0,30,26,56,11,1
14414,729,'KESK',"'280,00'","'280,00'",0,0,0,0,0,0,0,0,0,0,"'280,00'",KESK  ,2,49, ,,1.0,60,33,93,19,1
14415,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,33, ,,,12,37,49,10,1
14416,729,'KESK','0',0,0,0,0,0,0,0,0,0,0,0,'0',KESK  ,1,65, ,,,227,125,352,71,1
14417,729,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,60, ,,1.0,73,66,139,28,1
14418,729,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,55, ,,,36,18,54,11,1
14419,729,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,62, ,,1.0,12,18,30,6,2
14420,729,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,66, ,,1.0,75,46,121,25,1
